time_stamp,event,user_name,ip_address,access,server,nb_queued_requests_on_server,error
2025-08-06 20:31:59.546287,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:31:59.546564,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:02.554488,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:02.555206,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:02.558164,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:02.559842,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:05.522275,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:05.525252,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:05.562712,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:05.565590,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:08.551097,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:08.556743,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:08.582672,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:08.586165,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:11.558065,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:11.558163,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:11.561945,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:11.562221,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:14.608368,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:14.608716,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:14.610226,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:14.610982,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:44.610213,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:44.611146,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:44.615304,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:44.615405,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:46.327286,gen_request,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:32:46.331277,gen_error,testuser,127.0.0.1,Authorized,robusto,1,"HTTPConnectionPool(host='robusto', port=11434): Max retries exceeded with url: /api/chat (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x115f2d650>: Failed to resolve 'robusto' ([Errno 8] nodename nor servname provided, or not known)""))"
2025-08-06 20:32:46.331427,gen_done,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:32:47.597061,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:47.597238,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:47.600478,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:47.600511,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:50.592588,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:50.593711,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:50.597117,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:50.597372,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:53.617174,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:53.618074,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:53.619619,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:53.620285,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:56.640388,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:56.640454,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:56.643222,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:56.643533,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:59.593170,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:59.597207,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:59.663655,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:32:59.666478,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:02.604745,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:02.605245,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:02.607957,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:02.608268,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:05.627781,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:05.627932,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:05.638287,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:05.638401,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:07.870126,gen_request,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:33:07.873651,gen_error,testuser,127.0.0.1,Authorized,robusto,1,"HTTPConnectionPool(host='robusto', port=11434): Max retries exceeded with url: /api/chat (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x115fac190>: Failed to resolve 'robusto' ([Errno 8] nodename nor servname provided, or not known)""))"
2025-08-06 20:33:07.873930,gen_done,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:33:08.687636,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:08.690390,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:08.693690,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:08.693999,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:11.645475,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:11.647641,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:11.651974,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:11.653101,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:14.681534,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:14.681662,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:14.689671,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:14.689801,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:17.652245,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:17.653314,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:17.655912,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:17.656420,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:20.657343,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:20.657376,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:20.659877,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:20.659989,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:23.653406,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:23.656383,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:23.700604,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:23.702895,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:26.666032,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:26.667939,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:26.669360,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:26.671530,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:29.633669,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:29.637391,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:29.670249,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:29.672107,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:32.646420,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:32.647596,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:32.691016,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:32.693695,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:38.673665,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:38.673734,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:38.676599,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:38.677921,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:41.683716,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:41.686050,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:41.722789,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:41.725196,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:42.472359,gen_request,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:33:42.481036,gen_error,testuser,127.0.0.1,Authorized,robusto,1,"HTTPConnectionPool(host='robusto', port=11434): Max retries exceeded with url: /api/chat (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x10e962510>: Failed to resolve 'robusto' ([Errno 8] nodename nor servname provided, or not known)""))"
2025-08-06 20:33:42.481161,gen_done,testuser,127.0.0.1,Authorized,robusto,0,
2025-08-06 20:33:44.976197,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:44.976258,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:44.980383,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:44.980468,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:47.671431,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:47.674642,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:47.716947,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:47.719613,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:50.735026,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:50.735446,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:50.738936,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:50.739599,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:53.711840,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:53.713505,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:53.714657,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:53.715955,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:56.747605,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:56.748529,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:56.750944,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:56.752759,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:59.742403,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:59.743029,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:59.748861,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:33:59.748922,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:02.716560,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:02.719473,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:02.744765,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:02.746557,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.640052,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.642624,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.699741,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.699811,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.702941,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:05.702976,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:08.713245,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:08.714135,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:08.714998,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:08.715734,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:11.319348,gen_request,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:12.084679,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:12.084812,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:12.087284,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:12.087792,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:15.127751,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:15.127823,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:15.130068,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:15.130169,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:18.095985,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:18.096025,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:18.098224,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:18.098314,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:21.179318,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:21.179400,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:21.186909,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:21.186970,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:24.202661,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:24.203228,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:24.206757,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:24.206871,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:27.154160,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:27.154629,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:27.161369,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:27.161550,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:30.110854,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:30.112456,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:30.157741,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:30.161979,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:33.204232,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:33.204812,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:33.207101,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:33.207224,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:34.195586,gen_request,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:34.203417,gen_done,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:36.265421,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:36.265541,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:36.270137,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:36.270171,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:39.170835,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:39.171086,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:39.174353,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:39.174532,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:40.972713,gen_done,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:42.221073,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:42.221207,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:42.224062,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:42.224699,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:42.571947,gen_request,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:45.122007,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:45.125057,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:45.170926,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:45.173405,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:47.081062,gen_done,testuser,127.0.0.1,Authorized,localhost,0,
2025-08-06 20:34:48.137362,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:48.137413,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:48.140916,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:48.141234,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:51.167166,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:51.167301,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:51.169429,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:51.170180,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:54.157903,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:54.158228,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:54.160222,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:54.160404,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:57.182301,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:57.182959,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:57.185288,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:34:57.185447,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:00.162515,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:00.163010,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:00.165219,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:00.165886,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:03.156233,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:03.157915,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:03.200458,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:35:03.202184,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:24.716021,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:24.716052,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:24.717947,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:24.718403,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:27.714064,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:27.717261,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:27.753861,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:27.756115,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:30.742515,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:30.742616,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:30.746071,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:30.746960,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:33.762781,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:33.763634,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:33.766534,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:33.767084,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:36.737490,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:36.739740,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:36.760813,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:36.768827,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:39.709251,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:39.712703,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:39.760418,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:39.763600,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:42.708693,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:42.708729,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:42.713714,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:42.713804,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:45.733792,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:45.740719,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:45.769826,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:45.772139,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:48.738879,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:48.738922,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:48.740871,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:48.740902,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:51.974589,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:51.978471,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:51.996163,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:51.999604,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:54.926055,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:54.929150,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:54.972781,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:54.975303,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:57.971254,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:57.971386,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:57.975808,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:37:57.976596,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:00.959176,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:00.961941,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:01.010290,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:01.015271,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:03.972483,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:03.972818,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:03.975572,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:03.975934,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:06.972074,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:06.973862,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:07.019076,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:07.021640,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:09.998805,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:10.000295,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:10.007314,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:10.008001,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:12.963193,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:12.963591,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:12.966460,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
